station_id,station_name,parameter,value,unit,date,latitude,longitude
2162591,PARIS 1er Les Halles,co,208.0,µg/m³,2024-02-02T12:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,225.0,µg/m³,2024-02-02T13:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,199.0,µg/m³,2024-02-02T14:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,214.0,µg/m³,2024-02-02T15:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,202.0,µg/m³,2024-02-02T16:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,209.0,µg/m³,2024-02-02T17:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,220.0,µg/m³,2024-02-02T18:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,203.0,µg/m³,2024-02-02T19:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,218.0,µg/m³,2024-02-02T20:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,259.0,µg/m³,2024-02-02T21:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,258.0,µg/m³,2024-02-02T22:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,245.0,µg/m³,2024-02-02T23:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,239.0,µg/m³,2024-02-03T00:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,209.0,µg/m³,2024-02-03T01:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,192.0,µg/m³,2024-02-03T02:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,171.0,µg/m³,2024-02-03T03:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,173.0,µg/m³,2024-02-03T04:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,161.0,µg/m³,2024-02-03T05:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,152.0,µg/m³,2024-02-03T06:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,158.0,µg/m³,2024-02-03T07:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,152.0,µg/m³,2024-02-03T08:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,162.0,µg/m³,2024-02-03T09:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,160.0,µg/m³,2024-02-03T10:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,168.0,µg/m³,2024-02-03T11:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,162.0,µg/m³,2024-02-03T12:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,156.0,µg/m³,2024-02-03T13:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,157.0,µg/m³,2024-02-03T14:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,160.0,µg/m³,2024-02-03T15:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,165.0,µg/m³,2024-02-03T16:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,166.0,µg/m³,2024-02-03T17:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,178.0,µg/m³,2024-02-03T18:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,200.0,µg/m³,2024-02-03T19:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,220.0,µg/m³,2024-02-03T20:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,209.0,µg/m³,2024-02-03T21:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,186.0,µg/m³,2024-02-03T22:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,182.0,µg/m³,2024-02-03T23:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,196.0,µg/m³,2024-02-04T00:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,192.0,µg/m³,2024-02-04T01:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,180.0,µg/m³,2024-02-04T02:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,156.0,µg/m³,2024-02-04T03:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,145.0,µg/m³,2024-02-04T04:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,137.0,µg/m³,2024-02-04T05:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,135.0,µg/m³,2024-02-04T06:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,135.0,µg/m³,2024-02-04T07:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,133.0,µg/m³,2024-02-04T08:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,137.0,µg/m³,2024-02-04T09:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,139.0,µg/m³,2024-02-04T10:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,141.0,µg/m³,2024-02-04T11:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,143.0,µg/m³,2024-02-04T12:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,141.0,µg/m³,2024-02-04T13:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,136.0,µg/m³,2024-02-04T14:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,139.0,µg/m³,2024-02-04T15:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,143.0,µg/m³,2024-02-04T16:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,163.0,µg/m³,2024-02-04T17:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,164.0,µg/m³,2024-02-04T18:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,186.0,µg/m³,2024-02-04T19:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,189.0,µg/m³,2024-02-04T20:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,206.0,µg/m³,2024-02-04T21:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,202.0,µg/m³,2024-02-04T22:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,178.0,µg/m³,2024-02-04T23:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,160.0,µg/m³,2024-02-05T00:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,159.0,µg/m³,2024-02-05T01:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,146.0,µg/m³,2024-02-05T02:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,136.0,µg/m³,2024-02-05T03:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,133.0,µg/m³,2024-02-05T04:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,128.0,µg/m³,2024-02-05T05:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,128.0,µg/m³,2024-02-05T06:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,122.0,µg/m³,2024-02-05T07:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,128.0,µg/m³,2024-02-05T08:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,147.0,µg/m³,2024-02-05T09:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,157.0,µg/m³,2024-02-05T10:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,160.0,µg/m³,2024-02-05T11:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,163.0,µg/m³,2024-02-05T12:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,166.0,µg/m³,2024-02-05T13:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,166.0,µg/m³,2024-02-05T14:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,167.0,µg/m³,2024-02-05T15:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,173.0,µg/m³,2024-02-05T16:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,162.0,µg/m³,2024-02-05T17:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,171.0,µg/m³,2024-02-05T18:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,182.0,µg/m³,2024-02-05T19:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,181.0,µg/m³,2024-02-05T20:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,191.0,µg/m³,2024-02-05T21:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,198.0,µg/m³,2024-02-05T22:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,182.0,µg/m³,2024-02-05T23:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,169.0,µg/m³,2024-02-06T00:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,158.0,µg/m³,2024-02-06T01:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,152.0,µg/m³,2024-02-06T02:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,158.0,µg/m³,2024-02-06T03:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,160.0,µg/m³,2024-02-06T04:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,165.0,µg/m³,2024-02-06T05:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,165.0,µg/m³,2024-02-06T06:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,173.0,µg/m³,2024-02-06T07:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,183.0,µg/m³,2024-02-06T08:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,198.0,µg/m³,2024-02-06T09:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,203.0,µg/m³,2024-02-06T10:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,189.0,µg/m³,2024-02-06T11:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,203.0,µg/m³,2024-02-06T12:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,184.0,µg/m³,2024-02-06T13:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,184.0,µg/m³,2024-02-06T14:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,172.0,µg/m³,2024-02-06T15:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,170.0,µg/m³,2024-02-06T16:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,166.0,µg/m³,2024-02-06T17:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,187.0,µg/m³,2024-02-06T18:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,227.0,µg/m³,2024-02-06T19:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,222.0,µg/m³,2024-02-06T20:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,215.0,µg/m³,2024-02-06T21:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,202.0,µg/m³,2024-02-06T22:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,182.0,µg/m³,2024-02-06T23:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,156.0,µg/m³,2024-02-07T00:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,158.0,µg/m³,2024-02-07T01:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,135.0,µg/m³,2024-02-07T02:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,126.0,µg/m³,2024-02-07T03:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,125.0,µg/m³,2024-02-07T04:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,124.0,µg/m³,2024-02-07T05:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,126.0,µg/m³,2024-02-07T06:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,135.0,µg/m³,2024-02-07T07:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,146.0,µg/m³,2024-02-07T08:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,156.0,µg/m³,2024-02-07T09:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,170.0,µg/m³,2024-02-07T10:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,174.0,µg/m³,2024-02-07T11:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,189.0,µg/m³,2024-02-07T12:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,183.0,µg/m³,2024-02-07T13:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,183.0,µg/m³,2024-02-07T14:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,185.0,µg/m³,2024-02-07T15:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,200.0,µg/m³,2024-02-07T16:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,190.0,µg/m³,2024-02-07T17:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,201.0,µg/m³,2024-02-07T18:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,218.0,µg/m³,2024-02-07T19:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,259.0,µg/m³,2024-02-07T20:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,277.0,µg/m³,2024-02-07T21:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,275.0,µg/m³,2024-02-07T22:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,267.0,µg/m³,2024-02-07T23:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,217.0,µg/m³,2024-02-08T00:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,179.0,µg/m³,2024-02-08T01:00:00+01:00,48.86211999987271,2.344615999768577
2162591,PARIS 1er Les Halles,co,165.0,µg/m³,2024-02-08T02:00:00+01:00,48.86211999987271,2.344615999768577
